sample_idx,latency_us
4129,13.900
4130,13.800
4131,13.800
4132,86.400
4133,14.700
4134,13.800
4135,13.800
4136,13.800
4137,13.800
4138,13.700
4139,13.800
4140,13.800
4141,13.800
4142,13.800
4143,13.800
4144,13.800
4145,13.800
4146,13.800
4147,13.800
4148,13.800
4149,13.800
4150,13.800
4151,47.200
4152,9.500
4153,18.500
4154,5.900
4155,5.900
4156,5.900
4157,6.000
4158,5.800
4159,5.900
4160,165.200
4161,21.200
4162,13.900
4163,13.800
4164,13.800
4165,14.200
4166,14.000
4167,13.900
4168,13.900
4169,13.800
4170,13.900
4171,13.800
4172,13.800
4173,13.800
4174,14.200
4175,13.900
4176,13.800
4177,13.800
4178,13.800
4179,13.900
4180,13.800
4181,13.800
4182,13.900
4183,13.800
4184,13.900
4185,13.800
4186,13.800
4187,13.800
4188,13.900
4189,13.800
4190,13.800
4191,13.900
4192,13.800
4193,13.900
4194,13.800
4195,13.800
4196,13.900
4197,13.900
4198,13.800
4199,13.800
4200,13.900
4201,13.800
4202,13.800
4203,13.900
4204,13.800
4205,14.100
4206,13.900
4207,13.800
4208,13.800
4209,14.200
4210,13.800
4211,13.800
4212,13.800
4213,13.900
4214,13.800
4215,13.800
4216,51.800
4217,14.100
4218,13.900
4219,13.800
4220,13.800
4221,13.800
4222,14.200
4223,15.700
4224,15.200
4225,42.700
4226,16.400
4227,14.000
4228,14.000
4229,13.800
4230,13.900
4231,13.800
4232,13.800
4233,13.800
4234,13.800
4235,13.800
4236,13.800
4237,13.800
4238,13.800
4239,13.900
4240,13.800
4241,13.800
4242,13.800
4243,13.800
4244,13.800
4245,14.000
4246,13.700
4247,13.900
4248,13.800
4249,13.800
4250,13.800
4251,13.800
4252,13.800
4253,13.800
4254,13.900
4255,13.800
4256,13.800
4257,13.800
4258,13.800
4259,13.800
4260,13.800
4261,13.800
4262,13.800
4263,13.800
4264,13.900
4265,13.800
4266,13.800
4267,13.800
4268,13.800
4269,13.900
4270,13.800
4271,13.800
4272,13.800
4273,13.800
4274,13.800
4275,13.900
4276,13.800
4277,13.800
4278,13.800
4279,29.300
4280,13.800
4281,13.800
4282,13.800
4283,13.800
4284,13.900
4285,13.800
4286,13.800
4287,13.800
4288,13.800
4289,13.800
4290,13.800
4291,13.800
4292,14.100
4293,13.800
4294,13.900
4295,13.800
4296,13.900
4297,13.900
4298,13.800
4299,13.800
4300,13.800
4301,13.800
4302,13.800
4303,13.800
4304,13.800
4305,13.800
4306,13.800
4307,13.800
4308,13.800
4309,13.900
4310,13.800
4311,13.800
4312,13.800
4313,13.800
4314,13.800
4315,31.700
4316,14.500
4317,14.300
4318,14.300
4319,14.000
4320,13.800
4321,13.800
4322,13.900
4323,13.800
4324,13.800
4325,13.900
4326,13.800
4327,13.900
4328,13.800
4329,13.800
4330,13.800
4331,13.900
4332,13.800
4333,13.800
4334,13.900
4335,13.800
4336,13.800
4337,13.800
4338,13.800
4339,13.800
4340,13.900
4341,13.800
4342,13.800
4343,13.800
4344,13.800
4345,13.900
4346,13.800
4347,13.900
4348,13.800
4349,13.800
4350,13.800
4351,13.900
4352,13.800
4353,13.800
4354,13.900
4355,13.800
4356,13.900
4357,13.800
4358,13.800
4359,13.900
4360,13.800
4361,13.800
4362,14.100
4363,13.800
4364,13.900
4365,13.800
4366,13.800
4367,13.800
4368,13.900
4369,13.800
4370,13.900
4371,13.800
4372,13.800
4373,13.800
4374,13.900
4375,13.800
4376,13.900
4377,13.800
4378,13.900
4379,13.800
4380,13.800
4381,14.000
4382,13.900
4383,13.800
4384,13.900
4385,13.800
4386,13.900
4387,13.800
4388,13.900
4389,56.600
4390,16.300
4391,13.900
4392,13.900
4393,13.800
4394,56.900
4395,14.200
4396,13.800
4397,13.900
4398,13.800
4399,13.800
4400,13.900
4401,13.800
4402,13.900
4403,38.800
4404,17.400
4405,13.900
4406,13.900
4407,24.100
4408,13.900
4409,13.900
4410,13.900
4411,13.900
4412,13.900
4413,39.400
4414,22.200
4415,14.300
4416,13.900
4417,13.700
4418,13.800
4419,13.900
4420,13.800
4421,13.800
4422,14.000
4423,13.800
4424,13.900
4425,13.900
4426,13.900
4427,13.800
4428,13.800
4429,13.900
4430,13.800
4431,13.800
4432,13.900
4433,13.900
4434,13.800
4435,13.800
4436,13.800
4437,13.900
4438,13.900
4439,13.800
4440,13.800
4441,14.400
4442,13.800
4443,102.800
4444,19.500
4445,14.100
4446,13.900
4447,14.000
4448,13.900
4449,13.900
4450,13.900
4451,14.000
4452,13.900
4453,14.000
4454,14.000
4455,13.900
4456,13.900
4457,14.000
4458,13.900
4459,13.900
4460,36.100
4461,15.300
4462,13.900
4463,13.800
4464,13.800
4465,13.900
4466,13.800
4467,13.900
4468,13.800
4469,13.800
4470,13.800
4471,13.800
4472,13.800
4473,13.800
4474,13.900
4475,13.800
4476,13.800
4477,13.900
4478,13.800
4479,13.800
4480,13.800
4481,13.900
4482,13.800
4483,13.800
4484,13.900
4485,13.900
4486,14.100
4487,15.500
4488,14.100
4489,51.400
4490,14.700
4491,13.800
4492,13.800
4493,13.800
4494,13.900
4495,13.800
4496,13.800
4497,13.900
4498,13.800
4499,13.800
4500,13.800
4501,13.900
4502,13.800
4503,21.800
4504,14.000
4505,14.000
4506,13.900
4507,13.800
4508,13.900
4509,13.800
4510,13.800
4511,13.800
4512,13.800
4513,13.800
4514,13.800
4515,13.800
4516,13.800
4517,13.800
4518,13.800
4519,13.800
4520,13.900
4521,13.800
4522,13.800
4523,13.800
4524,13.800
4525,13.900
4526,13.900
4527,13.800
4528,13.800
4529,13.800
4530,13.800
4531,13.800
4532,13.800
4533,13.900
4534,13.800
4535,31.700
4536,13.800
4537,13.900
4538,50.600
4539,21.700
4540,13.900
4541,13.800
4542,13.900
4543,13.900
4544,13.900
4545,16.400
4546,13.900
4547,13.800
4548,13.900
4549,13.900
4550,15.100
4551,15.800
4552,15.100
4553,14.000
4554,13.800
4555,13.900
4556,13.900
4557,13.900
4558,13.900
4559,13.800
4560,13.900
4561,13.900
4562,13.900
4563,13.900
4564,13.900
4565,13.900
4566,13.900
4567,13.800
4568,13.900
4569,13.900
4570,13.900
4571,13.900
4572,13.800
4573,13.900
4574,32.200
4575,100.500
4576,15.100
4577,13.800
4578,13.800
4579,13.800
4580,13.800
4581,13.800
4582,13.800
4583,13.800
4584,13.800
4585,13.800
4586,13.800
4587,13.800
4588,13.800
4589,13.700
4590,13.800
4591,13.800
4592,13.800
4593,13.900
4594,13.800
4595,13.800
4596,13.800
4597,13.900
4598,13.800
4599,13.800
4600,13.800
4601,13.800
4602,13.900
4603,13.800
4604,13.900
4605,13.800
4606,13.800
4607,30.500
4608,14.100
4609,13.900
4610,13.900
4611,22.000
4612,14.000
4613,13.900
4614,13.800
4615,13.800
4616,13.800
4617,13.900
4618,13.800
4619,13.800
4620,13.800
4621,13.800
4622,13.900
4623,13.800
4624,13.800
4625,13.800
4626,13.800
4627,13.900
4628,13.800
4629,13.800
4630,13.800
4631,13.900
4632,13.800
4633,13.800
4634,13.800
4635,13.900
4636,13.800
4637,13.800
4638,13.800
4639,13.900
4640,13.800
4641,13.800
4642,13.800
4643,13.900
4644,13.800
4645,13.800
4646,13.900
4647,26.200
4648,25.300
4649,6.000
4650,6.000
4651,5.800
4652,5.900
4653,5.900
4654,6.000
4655,5.900
4656,5.900
4657,5.900
4658,5.900
4659,5.900
4660,5.900
4661,6.000
4662,6.000
4663,15.100
4664,5.900
4665,5.900
4666,5.900
4667,5.900
4668,5.900
4669,6.000
4670,5.900
4671,5.900
4672,5.800
4673,5.900
4674,5.900
4675,5.900
4676,6.000
4677,6.000
4678,16.600
4679,14.200
4680,13.900
4681,13.900
4682,13.900
4683,13.900
4684,13.900
4685,13.900
4686,13.900
4687,13.900
4688,13.900
4689,13.900
4690,13.900
4691,13.900
4692,13.900
4693,13.800
4694,13.900
4695,13.900
4696,13.900
4697,13.900
4698,13.900
4699,13.900
4700,13.900
4701,13.900
4702,13.900
4703,13.900
4704,13.900
4705,13.900
4706,14.000
4707,13.900
4708,13.900
4709,14.000
4710,13.800
4711,13.900
4712,13.900
4713,13.900
4714,78.300
4715,14.700
4716,13.900
4717,49.700
4718,20.700
4719,13.900
4720,13.900
4721,13.900
4722,13.800
4723,13.900
4724,13.800
4725,14.000
4726,13.900
4727,13.800
4728,14.000
4729,13.900
4730,13.900
4731,13.800
4732,170.700
4733,16.400
4734,13.900
4735,13.900
4736,13.900
4737,13.800
4738,13.900
4739,13.900
4740,13.900
4741,14.100
4742,13.800
4743,13.900
4744,13.900
4745,13.900
4746,13.800
4747,13.900
4748,13.800
4749,13.800
4750,13.900
4751,13.800
4752,13.800
4753,13.800
4754,13.800
4755,14.200
4756,13.800
4757,13.800
4758,13.900
4759,13.800
4760,13.900
4761,13.800
4762,13.800
4763,13.800
4764,13.900
4765,34.200
4766,14.100
4767,13.800
4768,13.800
4769,13.800
4770,13.900
4771,13.900
4772,13.800
4773,13.800
4774,13.800
4775,13.900
4776,13.800
4777,13.800
4778,13.800
4779,13.900
4780,13.800
4781,13.800
4782,13.800
4783,13.800
4784,13.800
4785,13.800
4786,13.800
4787,13.900
4788,13.800
4789,352.900
4790,15.500
4791,14.000
4792,13.800
4793,13.800
4794,13.900
4795,13.800
4796,13.800
4797,14.000
4798,13.900
4799,14.200
4800,13.800
4801,13.900
4802,13.800
4803,13.800
4804,13.900
4805,14.000
4806,14.000
4807,14.000
4808,13.800
4809,14.000
4810,13.900
4811,13.800
4812,13.900
4813,13.900
4814,13.800
4815,13.900
4816,13.800
4817,13.800
4818,13.900
4819,13.900
4820,13.800
4821,13.900
4822,13.800
4823,13.900
4824,13.900
4825,13.800
4826,13.800
4827,13.900
4828,13.900
4829,13.800
4830,13.800
4831,13.900
4832,13.800
4833,13.800
4834,13.900
4835,13.800
4836,13.900
4837,13.800
4838,13.800
4839,13.800
4840,13.900
4841,13.800
4842,13.900
4843,13.800
4844,13.800
4845,13.900
4846,13.800
4847,13.800
4848,13.900
4849,13.900
4850,13.800
4851,13.800
4852,13.800
4853,13.900
4854,64.400
4855,16.500
4856,14.100
4857,14.000
4858,13.800
4859,13.900
4860,13.800
4861,13.800
4862,13.800
4863,13.900
4864,14.200
4865,15.500
4866,15.500
4867,212.800
4868,14.200
4869,13.800
4870,13.800
4871,13.900
4872,13.900
4873,13.900
4874,13.800
4875,13.900
4876,13.800
4877,57.000
4878,17.900
4879,13.900
4880,14.300
4881,13.800
4882,13.900
4883,60.600
4884,14.000
4885,14.200
4886,13.800
4887,13.800
4888,13.800
4889,13.800
4890,13.800
4891,13.800
4892,13.800
4893,13.900
4894,13.800
4895,13.800
4896,13.800
4897,13.900
4898,13.800
4899,14.200
4900,13.900
4901,13.800
4902,13.800
4903,13.800
4904,13.800
4905,13.800
4906,13.900
4907,13.800
4908,13.800
4909,13.700
4910,13.800
4911,13.800
4912,13.800
4913,13.800
4914,80.300
4915,9.500
4916,6.100
4917,22.000
4918,5.800
4919,5.800
4920,5.900
4921,5.900
4922,5.800
4923,5.800
4924,5.900
4925,5.800
4926,5.800
4927,5.900
4928,5.800
4929,5.900
4930,5.800
4931,5.800
4932,5.900
4933,6.200
4934,5.900
4935,5.900
4936,5.900
4937,5.900
4938,5.800
4939,5.800
4940,5.800
4941,5.900
4942,5.900
4943,5.800
4944,5.800
4945,5.900
4946,5.800
4947,5.800
4948,5.900
4949,5.900
4950,5.800
4951,5.900
4952,5.800
4953,5.800
4954,5.800
4955,5.900
4956,5.900
4957,5.900
4958,5.800
4959,5.800
4960,5.800
4961,5.900
4962,5.800
4963,5.900
4964,5.900
4965,5.800
4966,5.900
4967,49.200
4968,14.600
4969,13.800
4970,13.800
4971,13.800
4972,13.900
4973,13.800
4974,13.800
4975,13.800
4976,13.900
4977,13.800
4978,13.800
4979,13.900
4980,13.800
4981,13.900
4982,13.800
4983,13.800
4984,13.900
4985,13.900
4986,13.800
4987,13.900
4988,13.900
4989,13.800
4990,13.800
4991,13.900
4992,14.000
4993,13.800
4994,13.900
4995,13.900
4996,13.900
4997,76.200
4998,14.200
4999,13.800
5000,13.800
5001,37.200
5002,14.400
5003,14.200
5004,13.900
5005,13.900
5006,13.900
5007,13.800
5008,22.800
5009,14.300
5010,13.900
5011,13.900
5012,13.800
5013,13.900
5014,14.400
5015,15.800
5016,14.600
5017,13.900
5018,13.800
5019,13.800
5020,13.900
5021,13.800
5022,13.900
5023,13.800
5024,13.800
5025,13.900
5026,13.800
5027,13.800
5028,13.900
5029,13.800
5030,13.900
5031,13.800
5032,13.800
5033,13.900
5034,13.800
5035,13.900
5036,13.800
5037,13.900
5038,13.800
5039,13.800
5040,13.900
5041,13.800
5042,13.900
5043,13.800
5044,13.800
5045,21.000
5046,13.800
5047,13.800
5048,13.900
5049,13.800
5050,13.800
5051,13.800
5052,13.800
5053,13.800
5054,13.900
5055,13.800
5056,13.800
5057,13.800
5058,13.800
5059,13.800
5060,13.900
5061,13.800
5062,13.800
5063,13.900
5064,13.800
5065,13.800
5066,13.900
5067,13.800
5068,13.800
5069,13.800
5070,13.800
5071,13.800
5072,13.800
5073,13.800
5074,13.800
5075,14.100
5076,15.500
5077,15.500
5078,13.900
5079,13.800
5080,13.800
5081,13.800
5082,13.900
5083,13.800
5084,13.800
5085,13.800
5086,13.800
5087,13.800
5088,13.800
5089,13.900
5090,13.800
5091,13.800
5092,13.800
5093,13.800
5094,13.800
5095,13.800
5096,13.800
5097,13.800
5098,13.800
5099,13.800
5100,13.900
5101,13.800
5102,13.900
5103,13.800
5104,13.800
5105,13.800
5106,13.900
5107,13.800
5108,13.800
5109,13.800
5110,13.900
5111,13.800
5112,13.800
5113,13.800
5114,13.900
5115,13.800
5116,13.800
5117,13.800
5118,13.800
5119,13.900
5120,13.800
5121,13.800
5122,13.900
5123,13.900
5124,13.800
5125,13.800
5126,13.900
5127,13.800
5128,13.800
5129,16.900
5130,13.800
5131,13.800
5132,13.800
5133,13.800
5134,13.800
5135,13.800
5136,13.900
5137,13.800
5138,13.800
5139,13.800
5140,13.800
5141,13.800
5142,13.800
5143,13.800
5144,13.800
5145,13.800
5146,13.800
5147,13.800
5148,13.800
5149,13.900
5150,13.800
5151,22.600
5152,14.000
5153,13.800
5154,13.800
5155,13.800
5156,13.900
5157,13.800
5158,13.800
5159,13.800
5160,13.900
5161,13.800
5162,13.800
5163,13.800
5164,13.800
5165,13.900
5166,13.800
5167,13.800
5168,13.800
5169,13.800
5170,13.800
5171,13.800
5172,14.000
5173,16.500
5174,13.900
5175,13.900
5176,13.900
5177,14.000
5178,13.900
5179,13.900
5180,13.900
5181,36.500
5182,6.000
5183,5.900
5184,5.900
5185,5.800
5186,5.900
5187,5.900
5188,5.900
5189,5.900
5190,5.900
5191,5.900
5192,5.800
5193,5.900
5194,5.800
5195,5.800
5196,5.900
5197,5.900
5198,5.800
5199,5.800
5200,5.900
5201,5.900
5202,5.800
5203,5.900
5204,5.800
5205,5.900
5206,5.900
5207,5.800
5208,5.900
5209,5.800
5210,5.900
5211,5.900
5212,5.800
5213,5.900
5214,5.800
5215,5.900
5216,5.800
5217,5.900
5218,5.800
5219,5.900
5220,5.900
5221,5.800
5222,5.800
5223,5.900
5224,5.900
5225,5.900
5226,5.900
5227,5.900
5228,5.800
5229,5.900
5230,5.800
5231,5.900
5232,5.800
5233,5.900
5234,5.900
5235,5.800
5236,5.900
5237,5.800
5238,5.900
5239,5.900
5240,5.800
5241,5.800
5242,6.000
5243,5.800
5244,5.800
5245,5.900
5246,6.100
5247,5.900
5248,6.100
5249,6.100
5250,6.000
5251,5.900
5252,6.000
5253,6.000
5254,5.900
5255,5.900
5256,5.800
5257,5.900
5258,5.800
5259,5.900
5260,5.800
5261,5.900
5262,5.800
5263,5.900
5264,6.200
5265,5.800
5266,6.200
5267,7.200
5268,6.000
5269,7.300
5270,6.000
5271,5.800
5272,5.800
5273,5.900
5274,5.900
5275,5.800
5276,5.900
5277,5.800
5278,5.900
5279,5.900
5280,5.800
5281,5.900
5282,5.800
5283,5.900
5284,5.900
5285,5.800
5286,5.800
5287,5.900
5288,5.800
5289,5.900
5290,5.900
5291,5.800
5292,5.800
5293,5.900
5294,5.900
5295,5.900
5296,5.900
5297,5.800
5298,5.900
5299,7.200
5300,5.800
5301,5.900
5302,5.800
5303,5.900
5304,5.900
5305,5.900
5306,5.800
5307,5.900
5308,5.800
5309,5.800
5310,5.900
5311,5.900
5312,5.900
5313,5.800
5314,5.900
5315,5.800
5316,5.900
5317,6.000
5318,5.800
5319,5.900
5320,5.800
5321,5.900
5322,5.800
5323,5.900
5324,5.900
5325,5.900
5326,5.800
5327,5.900
5328,5.800
5329,5.800
5330,5.800
5331,5.900
5332,5.900
5333,5.800
5334,5.900
5335,5.900
5336,5.800
5337,5.800
5338,5.900
5339,5.900
5340,5.800
5341,5.900
5342,5.800
5343,5.800
5344,5.900
5345,5.900
5346,5.800
5347,5.900
5348,5.800
5349,5.800
5350,5.800
5351,5.900
5352,5.900
5353,5.800
5354,5.800
5355,5.900
5356,5.900
5357,5.800
5358,5.800
5359,5.900
5360,5.900
5361,5.900
5362,5.800
5363,5.900
5364,5.800
5365,5.800
5366,5.900
5367,5.900
5368,5.800
5369,5.900
5370,5.900
5371,5.800
5372,5.800
5373,5.900
5374,6.100
5375,5.900
5376,6.200
5377,6.100
5378,6.000
5379,6.000
5380,5.900
5381,6.100
5382,5.900
5383,5.900
5384,5.800
5385,5.900
5386,5.800
5387,5.800
5388,6.000
5389,5.800
5390,5.900
5391,5.800
5392,5.900
5393,5.800
5394,5.800
5395,5.900
5396,5.900
5397,5.900
5398,5.800
5399,5.900
5400,5.800
5401,5.800
5402,5.900
5403,5.900
5404,5.800
5405,5.900
5406,5.800
5407,5.900
5408,5.800
5409,5.900
5410,5.900
5411,5.900
5412,5.800
5413,5.800
5414,5.900
5415,5.800
5416,5.900
5417,5.800
5418,5.900
5419,5.800
5420,5.800
5421,5.900
5422,5.800
5423,5.900
5424,5.900
5425,5.800
5426,5.800
5427,7.300
5428,5.900
5429,5.800
5430,5.800
5431,5.900
5432,5.900
5433,5.800
5434,5.900
5435,6.100
5436,5.900
5437,6.800
5438,6.600
5439,6.500
5440,6.900
5441,5.800
5442,5.900
5443,5.800
5444,19.000
5445,14.000
5446,13.700
5447,13.800
5448,13.900
5449,13.800
5450,13.800
5451,13.900
5452,13.900
5453,14.000
5454,13.800
5455,13.800
5456,13.900
5457,13.900
5458,13.800
5459,13.900
5460,13.800
5461,14.000
5462,13.800
5463,13.900
5464,13.800
5465,13.800
5466,13.800
5467,13.800
5468,13.800
5469,13.900
5470,13.800
5471,13.800
5472,13.800
5473,13.700
5474,13.900
5475,13.800
5476,13.800
5477,13.800
5478,13.800
5479,13.800
5480,13.800
5481,13.900
5482,13.900
5483,13.800
5484,13.800
5485,13.800
5486,13.800
5487,13.800
5488,13.800
5489,13.800
5490,13.800
5491,13.800
5492,13.800
5493,13.800
5494,13.800
5495,13.900
5496,13.800
5497,13.800
5498,13.800
5499,13.900
5500,13.800
5501,13.800
5502,13.900
5503,13.800
5504,13.900
5505,13.900
5506,13.800
5507,13.800
5508,13.800
5509,14.300
5510,13.800
5511,13.800
5512,13.900
5513,13.800
5514,13.800
5515,13.800
5516,13.800
5517,13.800
5518,13.800
5519,13.800
5520,13.900
5521,13.800
5522,13.800
5523,13.800
5524,13.900
5525,13.800
5526,13.800
5527,13.800
5528,13.900
5529,13.900
5530,13.800
5531,13.800
5532,13.800
5533,13.800
5534,13.800
5535,13.800
5536,13.800
5537,13.900
5538,13.800
5539,13.800
5540,13.800
5541,13.900
5542,13.800
5543,13.800
5544,13.800
5545,13.900
5546,13.800
5547,13.800
5548,13.800
5549,13.800
5550,13.900
5551,13.800
5552,13.800
5553,13.800
5554,13.900
5555,15.600
5556,13.800
5557,13.800
5558,13.800
5559,13.800
5560,13.800
5561,13.800
5562,13.800
5563,13.800
5564,13.800
5565,13.800
5566,13.800
5567,13.800
5568,13.800
5569,13.800
5570,13.900
5571,13.900
5572,13.900
5573,13.900
5574,13.800
5575,13.800
5576,13.800
5577,13.800
5578,13.800
5579,13.800
5580,13.800
5581,13.800
5582,13.800
5583,13.800
5584,14.100
5585,13.800
5586,13.800
5587,13.800
5588,20.400
5589,14.000
5590,13.800
5591,13.800
5592,13.800
5593,13.900
5594,13.800
5595,13.800
5596,13.800
5597,13.800
5598,13.800
5599,13.800
5600,13.900
5601,13.800
5602,13.800
5603,13.800
5604,13.800
5605,13.800
5606,13.800
5607,13.800
5608,13.800
5609,13.800
5610,13.800
5611,13.800
5612,13.800
5613,13.800
5614,13.800
5615,13.800
5616,13.800
5617,13.800
5618,44.100
5619,14.600
5620,13.800
5621,13.800
5622,13.800
5623,13.800
5624,13.900
5625,13.800
5626,13.800
5627,13.800
5628,13.800
5629,13.800
5630,13.900
5631,13.800
5632,13.900
5633,13.800
5634,13.800
5635,13.800
5636,13.900
5637,13.800
5638,13.900
5639,13.800
5640,13.800
5641,13.900
5642,13.800
5643,13.800
5644,13.900
5645,13.800
5646,13.900
5647,13.800
5648,13.800
5649,13.800
5650,13.900
5651,13.800
5652,13.800
5653,13.800
5654,14.200
5655,13.800
5656,13.900
5657,13.800
5658,13.800
5659,13.900
5660,13.800
5661,13.800
5662,13.900
5663,13.800
5664,13.900
5665,13.800
5666,13.800
5667,13.800
5668,13.800
5669,13.800
5670,13.900
5671,13.800
5672,13.900
5673,13.800
5674,13.800
5675,13.800
5676,13.800
5677,13.800
5678,13.800
5679,13.900
5680,13.800
5681,13.900
5682,13.800
5683,17.300
5684,14.000
5685,13.800
5686,13.800
5687,13.800
5688,13.900
5689,13.800
5690,13.800
5691,13.800
5692,13.900
5693,13.800
5694,13.800
5695,13.800
5696,14.000
5697,13.800
5698,13.900
5699,13.900
5700,13.800
5701,13.900
5702,13.800
5703,13.800
5704,13.800
5705,13.800
5706,13.900
5707,13.700
5708,13.900
5709,13.800
5710,13.900
5711,25.200
5712,13.900
5713,13.900
5714,13.800
5715,13.800
5716,13.800
5717,13.900
5718,13.900
5719,13.800
5720,13.800
5721,13.900
5722,13.900
5723,13.800
5724,13.800
5725,13.800
5726,13.900
5727,13.800
5728,13.800
5729,21.400
5730,13.900
5731,13.900
5732,13.800
5733,13.800
5734,13.900
5735,13.800
5736,13.800
5737,13.800
5738,13.900
5739,13.800
5740,13.900
5741,13.800
5742,13.900
5743,13.800
5744,13.800
5745,13.900
5746,13.800
5747,13.800
5748,13.900
5749,13.800
5750,13.900
5751,13.800
5752,13.800
5753,13.900
5754,13.800
5755,13.900
5756,13.900
5757,13.900
5758,13.900
5759,13.900
5760,13.800
5761,13.800
5762,13.800
5763,13.800
5764,13.800
5765,13.800
5766,13.900
5767,13.800
5768,13.800
5769,13.800
5770,13.900
5771,13.800
5772,13.900
5773,13.800
5774,13.900
5775,13.800
5776,13.900
5777,13.900
5778,13.800
5779,13.800
5780,13.900
5781,13.800
5782,13.800
5783,13.900
5784,13.800
5785,13.900
5786,13.800
5787,13.800
5788,13.800
5789,14.400
5790,13.900
5791,13.800
5792,13.800
5793,13.900
5794,13.800
5795,13.800
5796,13.900
5797,13.800
5798,15.600
5799,15.500
5800,13.800
5801,13.900
5802,13.800
5803,13.800
5804,13.900
5805,13.900
5806,13.800
5807,13.800
5808,13.900
5809,15.600
5810,13.800
5811,13.800
5812,13.800
5813,13.800
5814,13.800
5815,13.800
5816,13.800
5817,13.800
5818,13.900
5819,13.800
5820,13.800
5821,13.800
5822,13.800
5823,13.800
5824,13.900
5825,13.800
5826,13.900
5827,13.800
5828,13.800
5829,13.800
5830,13.800
5831,13.800
5832,13.800
5833,13.800
5834,13.800
5835,13.800
5836,13.800
5837,13.800
5838,13.800
5839,13.800
5840,13.800
5841,13.800
5842,13.800
5843,13.800
5844,13.800
5845,14.100
5846,13.700
5847,13.900
5848,13.800
5849,13.800
5850,13.800
5851,13.800
5852,13.800
5853,14.100
5854,14.300
5855,13.800
5856,13.800
5857,13.800
5858,13.800
5859,13.800
5860,13.800
5861,13.800
5862,13.800
5863,13.800
5864,13.900
5865,13.800
5866,13.800
5867,13.800
5868,13.800
5869,13.800
5870,13.700
5871,13.900
5872,13.700
5873,20.000
5874,14.400
5875,13.800
5876,13.800
5877,13.800
5878,13.800
5879,13.800
5880,13.800
5881,13.800
5882,13.800
5883,13.800
5884,13.900
5885,13.800
5886,13.900
5887,13.900
5888,13.800
5889,13.800
5890,13.800
5891,13.800
5892,13.800
5893,13.900
5894,13.700
5895,13.900
5896,13.800
5897,13.800
5898,13.800
5899,13.800
5900,13.800
5901,13.800
5902,22.900
5903,14.000
5904,13.800
5905,14.000
5906,13.900
5907,13.900
5908,13.900
5909,13.900
5910,13.900
5911,13.900
5912,13.900
5913,13.900
5914,13.800
5915,13.900
5916,13.900
5917,13.900
5918,13.900
5919,13.900
5920,13.900
5921,13.900
5922,13.900
5923,13.900
5924,13.900
5925,13.900
5926,13.900
5927,13.900
5928,13.900
5929,13.900
5930,13.900
5931,13.900
5932,13.900
5933,13.900
5934,13.900
5935,13.900
5936,13.800
5937,15.600
5938,14.300
5939,15.600
5940,15.500
5941,13.900
5942,13.900
5943,13.900
5944,13.900
5945,13.900
5946,13.900
5947,13.900
5948,13.900
5949,13.900
5950,13.900
5951,13.900
5952,14.000
5953,13.900
5954,14.000
5955,14.000
5956,13.900
5957,13.900
5958,13.900
5959,13.900
5960,13.800
5961,13.900
5962,13.900
5963,13.900
5964,13.900
5965,13.900
5966,13.900
5967,13.900
5968,13.900
5969,13.800
5970,13.900
5971,13.900
5972,13.900
5973,13.900
5974,13.900
5975,13.900
5976,13.900
5977,13.900
5978,13.900
5979,13.900
5980,13.900
5981,13.900
5982,13.900
5983,13.900
5984,14.000
5985,13.900
5986,13.900
5987,13.900
5988,13.800
5989,13.900
5990,13.900
5991,13.900
5992,13.800
5993,13.900
5994,13.900
5995,13.800
5996,13.900
5997,13.900
5998,13.900
5999,13.800
6000,13.900
6001,13.900
6002,13.800
6003,13.900
6004,13.900
6005,13.900
6006,13.900
6007,13.800
6008,13.900
6009,14.200
6010,14.100
6011,15.700
6012,15.200
6013,13.900
6014,13.900
6015,20.800
6016,13.900
6017,13.800
6018,13.800
6019,13.800
6020,13.900
6021,13.800
6022,13.900
6023,13.800
6024,13.800
6025,13.800
6026,13.800
6027,13.900
6028,13.800
6029,13.800
6030,13.800
6031,13.800
6032,13.800
6033,13.800
6034,13.800
6035,13.900
6036,13.800
6037,13.800
6038,13.800
6039,13.800
6040,13.800
6041,13.800
6042,13.900
6043,13.800
6044,13.800
6045,13.800
6046,13.800
6047,13.800
6048,13.800
6049,13.800
6050,13.900
6051,13.800
6052,13.800
6053,13.800
6054,13.800
6055,13.800
6056,13.800
6057,13.800
6058,13.800
6059,13.900
6060,13.800
6061,13.800
6062,13.800
6063,13.800
6064,13.800
6065,15.200
6066,13.800
6067,13.900
6068,13.800
6069,13.800
6070,13.900
6071,13.800
6072,13.800
6073,13.800
6074,13.900
6075,13.800
6076,13.800
6077,13.800
6078,13.800
6079,13.900
6080,13.800
6081,13.900
6082,13.900
6083,13.900
6084,13.800
6085,13.800
6086,13.900
6087,13.800
6088,13.800
6089,13.800
6090,94.700
6091,14.800
6092,13.900
6093,13.900
6094,13.900
6095,13.900
6096,172.200
6097,167.600
6098,34.600
6099,31.300
6100,31.100
6101,31.100
6102,31.000
6103,31.200
6104,31.000
6105,31.400
6106,31.100
6107,31.200
6108,31.000
6109,31.100
6110,31.000
6111,31.100
6112,31.000
6113,31.100
6114,31.000
6115,31.100
6116,1006.000
6117,78.400
6118,21.800
6119,14.100
6120,13.900
6121,13.800
6122,13.900
6123,13.800
6124,13.900
6125,13.900
6126,13.900
